GEOID,NAME,all,asian,black,hispanic,native,white,prop_all,prop_asian,prop_black,prop_hispanic,prop_native,prop_white,measure,ccd
2733450,ST. CHARLES PUBLIC SCHOOL DISTRICT,976.666666666667,29.5,11,128.833333333333,6,795,1,0.0302047781569966,0.0112627986348123,0.131911262798635,0.00614334470989761,0.813993174061434,population,1
2733480,ST. CLAIR PUBLIC SCHOOL DISTRICT,673,1,2,22.5,2,651.333333333333,1,0.00148588410104012,0.00297176820208024,0.0334323922734027,0.00297176820208024,0.967805844477464,population,1
2733510,ST. CLOUD PUBLIC SCHOOL DISTRICT,10072,309.166666666667,3672.66666666667,601,77.5,4805.33333333333,1,0.0306956579295737,0.364641249669049,0.0596703733121525,0.00769459888800636,0.477098226105375,population,1
2733540,ST. FRANCIS PUBLIC SCHOOL DISTRICT,4595.25,322,105,327,78.5,7917,1,0.0700723573254992,0.0228496817365758,0.0711604374081932,0.0170828572982972,1.72286600293782,population,1
2733540,St. Francis Area Schools,4595.25,322,105,327,78.5,7917,1,0.0700723573254992,0.0228496817365758,0.0711604374081932,0.0170828572982972,1.72286600293782,population,1
2733600,ST. JAMES PUBLIC SCHOOL DISTRICT,1058.66666666667,13,9,532,5,509,1,0.01227959697733,0.00850125944584383,0.502518891687657,0.00472292191435768,0.480793450881612,population,1
2733720,NETT LAKE PUBLIC SCHOOL DISTRICT,72.6666666666667,0,0,2.5,75.3333333333333,5,1,0,0,0.0344036697247706,1.03669724770642,0.0688073394495413,population,1
2733780,ST. LOUIS PARK PUBLIC SCHOOL DIST.,4737,170.333333333333,949,578.333333333333,72,2585.33333333333,1,0.0359580606572374,0.200337766518894,0.12208852297516,0.0151994933502217,0.545774400112589,population,1
2733790,ST. MICHAEL-ALBERTVILLE SCHOOL DIST,6378,122.666666666667,210.666666666667,193,21,5595.66666666667,1,0.0192327793456674,0.0330302080066897,0.0302602696770147,0.0032925682031985,0.877338768684018,population,1
2733810,SOUTH WASHINGTON COUNTY SCHOOL DIST,18791.6666666667,1977.66666666667,1441.33333333333,1487.33333333333,79.5,12699,1,0.105241685144124,0.0767006651884701,0.0791485587583149,0.00423059866962306,0.675778270509978,population,1
2733840,ST. PAUL PUBLIC SCHOOL DISTRICT,37121.3333333333,11686,9921,5226.33333333333,417.833333333333,7770,1,0.31480550267591,0.267258719155203,0.140790560683883,0.0112558816134478,0.209313602241299,population,1
2733870,ST. PETER PUBLIC SCHOOL DISTRICT,2213.66666666667,37.8333333333333,207.333333333333,305.333333333333,16,1604.33333333333,1,0.0170907995783768,0.093660593284144,0.137931034482759,0.0072278271344677,0.724740249962355,population,1
2733900,STAPLES-MOTLEY SCHOOL DISTRICT,1130.33333333333,27.5,20,48.1666666666667,34.3333333333333,1005.33333333333,1,0.0243291064582719,0.0176938956060159,0.0426127985844884,0.0303745207903273,0.889413152462401,population,1
2738160,STEWARTVILLE PUBLIC SCHOOL DISTRICT,2107.33333333333,29.6666666666667,30,68.8333333333333,16,1945.66666666667,1,0.0140778234735843,0.0142360012654223,0.0326637140145523,0.00759253400822525,0.923283770958557,population,1
2738190,STILLWATER AREA PUBLIC SCHOOL DIST.,8536.66666666667,389.333333333333,373.333333333333,395.666666666667,49.3333333333333,7016.33333333333,1,0.0456071846934791,0.0437329168293635,0.0463490823896915,0.00577899258102304,0.821905505661851,population,1
2738280,SWANVILLE PUBLIC SCHOOL DISTRICT,325.333333333333,2,0,22.8333333333333,0,308.666666666667,1,0.00614754098360656,0,0.0701844262295082,0,0.948770491803279,population,1
2738850,THIEF RIVER FALLS SCHOOL DISTRICT,2030.33333333333,34.5,46.1666666666667,128.333333333333,62.8333333333333,1705.66666666667,1,0.0169922836972583,0.0227384665900509,0.0632080118207191,0.0309472992940404,0.840091938926285,population,1
2738880,ESKO PUBLIC SCHOOL DISTRICT,1256,17,16,39,15,1165.33333333333,1,0.0135350318471338,0.0127388535031847,0.0310509554140127,0.0119426751592357,0.927813163481953,population,1
2740665,TRITON SCHOOL DISTRICT,1120.33333333333,6,14.5,213,10,867.333333333333,1,0.00535554894376674,0.0129425766141029,0.190121987503719,0.00892591490627789,0.774174352871169,population,1
2740680,TRUMAN PUBLIC SCHOOL DISTRICT,215.666666666667,9,5,12,4,195.333333333333,1,0.0417310664605873,0.0231839258114374,0.0556414219474498,0.0185471406491499,0.905718701700155,population,1
2740740,LAKE SUPERIOR PUBLIC SCHOOL DIST.,1390,10,21.5,22.8333333333333,31.6666666666667,1327,1,0.00719424460431655,0.0154676258992806,0.0164268585131894,0.0227817745803357,0.954676258992806,population,1
2740810,ULEN-HITTERDAL PUBLIC SCHOOL DIST,306,12,11,14.5,29.5,248.333333333333,1,0.0392156862745098,0.0359477124183007,0.0473856209150327,0.0964052287581699,0.811546840958606,population,1
2740830,UNDERWOOD PUBLIC SCHOOL DISTRICT,562.333333333333,23,17.5,10,12.5,532.666666666667,1,0.040901007705987,0.0311203319502075,0.01778304682869,0.0222288085358625,0.947243627741553,population,1
2740860,UPSALA PUBLIC SCHOOL DISTRICT,377.333333333333,4,6,16.5,0,360.333333333333,1,0.0106007067137809,0.0159010600706714,0.0437279151943463,0,0.954946996466431,population,1
2740920,VERNDALE PUBLIC SCHOOL DISTRICT,557,21,18,18.8333333333333,17.5,514.666666666667,1,0.0377019748653501,0.0323159784560144,0.0338120885697187,0.0314183123877917,0.923997606223818,population,1
2741040,VIRGINIA PUBLIC SCHOOL DISTRICT,1711.66666666667,18.5,46.3333333333333,56.3333333333333,57,1414,1,0.0108081791626095,0.0270691333982473,0.0329113924050633,0.033300876338851,0.826095423563778,population,1
2741060,WABASHA-KELLOGG PUBLIC SCHOOL DIST.,537,4,50.8333333333333,33.5,5,480.666666666667,1,0.0074487895716946,0.0946617008069522,0.0623836126629423,0.00931098696461825,0.895096213531968,population,1
2741430,WABASSO PUBLIC SCHOOL DISTRICT,394.333333333333,10,2,13,1,379,1,0.0253592561284869,0.00507185122569738,0.032967032967033,0.00253592561284869,0.961115807269653,population,1
2741460,WACONIA PUBLIC SCHOOL DISTRICT,4065.33333333333,49.5,48.5,174.333333333333,30.3333333333333,3693.33333333333,1,0.012176123319121,0.0119301410298459,0.042882912430305,0.00746146277468022,0.908494588389636,population,1
2741850,WARROAD PUBLIC SCHOOL DISTRICT,1001.33333333333,86.6666666666667,14,31.8333333333333,83,744,1,0.0865512649800266,0.0139813581890812,0.0317909454061252,0.0828894806924101,0.743009320905459,population,1
2741880,WASECA PUBLIC SCHOOL DISTRICT,1934,31.5,73.3333333333333,225,24,1564.66666666667,1,0.016287487073423,0.0379179593243709,0.116339193381593,0.0124095139607032,0.809031368493623,population,1
2741910,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,1583.66666666667,24.3333333333333,31.5,37.1666666666667,14.5,1482,1,0.0153651862765734,0.0198905493580299,0.0234687434224374,0.00915596716480741,0.935802988844454,population,1
2742120,WAUBUN-OGEMA-WHITE EARTH PUBLIC SCH,677.333333333333,0,2,31,419.666666666667,135.333333333333,1,0,0.00295275590551181,0.0457677165354331,0.619586614173228,0.199803149606299,population,1
2742160,WAYZATA PUBLIC SCHOOL DISTRICT,11674.6666666667,2263,824.333333333333,497.833333333333,29,7477.66666666667,1,0.193838510735496,0.0706087254454089,0.0426421882137963,0.00248401096391046,0.640503654636821,population,1
2742270,WEST ST. PAUL-MENDOTA HTS.-EAGAN,5150,229.333333333333,539,1349.66666666667,55.1666666666667,2642.66666666667,1,0.0445307443365696,0.104660194174757,0.262071197411003,0.0107119741100324,0.513139158576052,population,1
2742330,WHEATON AREA PUBLIC SCHOOL DISTRICT,407,0,13,50,7,343.666666666667,1,0,0.0319410319410319,0.122850122850123,0.0171990171990172,0.844389844389844,population,1
2742360,WHITE BEAR LAKE SCHOOL DISTRICT,8722,591,502.666666666667,605.666666666667,71,6438,1,0.0677596881449209,0.0576320415806772,0.0694412596499274,0.00814033478559963,0.738133455629443,population,1
2742720,WILLMAR PUBLIC SCHOOL DISTRICT,4364.66666666667,101.166666666667,840.666666666667,1514,57.1666666666667,1823.33333333333,1,0.0231785550633878,0.192607301053918,0.346876431953567,0.0130976019550939,0.417748587139148,population,1
2742750,WILLOW RIVER PUBLIC SCHOOL DISTRICT,429.666666666667,1,2,11,8,412.166666666667,1,0.00232738557020946,0.00465477114041893,0.0256012412723041,0.0186190845616757,0.959270752521334,population,1
2742780,WINDOM PUBLIC SCHOOL DISTRICT,1058,36.8333333333333,32.6666666666667,194.666666666667,34.1666666666667,756.666666666667,1,0.0348141146817895,0.0308758664146188,0.183994959042218,0.0322936357908003,0.715185885318211,population,1
2744070,WINONA AREA PUBLIC SCHOOL DISTRICT,3050.33333333333,100,182.166666666667,128,27,2476.33333333333,1,0.0327833023713255,0.059720249153098,0.0419626270352967,0.00885149164025789,0.811823844388592,population,1
2744160,WORTHINGTON PUBLIC SCHOOL DISTRICT,3581.66666666667,340.333333333333,226.333333333333,1741.66666666667,19.8333333333333,1183.33333333333,1,0.09502093997208,0.0631921824104235,0.486272684969753,0.00553745928338762,0.330386226151698,population,1
2744190,WRENSHALL PUBLIC SCHOOL DISTRICT,374,3,6,18,7,344.666666666667,1,0.00802139037433155,0.0160427807486631,0.0481283422459893,0.018716577540107,0.92156862745098,population,1
2745735,ZUMBROTA-MAZEPPA SCHOOL DISTRICT,1214,31.6666666666667,32,45.3333333333333,15,1117.66666666667,1,0.0260845689181768,0.0263591433278418,0.0373421197144426,0.0123558484349259,0.92064799560681,population,1
2791353,RIVER BEND EDUCATION DISTRICT,145,0,6,33.3333333333333,0,111,1,0,0.0413793103448276,0.229885057471264,0,0.76551724137931,population,1
2791443,GOODHUE COUNTY EDUCATION DISTRICT,126.333333333333,2,14.3333333333333,13,14.6666666666667,102.5,1,0.0158311345646438,0.113456464379947,0.102902374670185,0.116094986807388,0.811345646437995,population,1
2791445,LAKE CRYSTAL-WELLCOME MEMORIAL,908.333333333333,13.5,30,39.3333333333333,8,845.666666666667,1,0.0148623853211009,0.0330275229357798,0.043302752293578,0.00880733944954128,0.931009174311927,population,1
2791446,TRI-COUNTY SCHOOL DISTRICT,200,5,3,9,1,193.666666666667,1,0.025,0.015,0.045,0.005,0.968333333333333,population,1
2791447,KITTSON CENTRAL SCHOOL DISTRICT,243.333333333333,0,0,26,0,223,1,0,0,0.106849315068493,0,0.916438356164383,population,1
2791448,NORMAN COUNTY WEST SCHOOL DISTRICT,189,0,8,56,3,174.5,1,0,0.0423280423280423,0.296296296296296,0.0158730158730159,0.923280423280423,population,1
2791449,WIN-E-MAC SCHOOL DISTRICT,464,4,13,22.5,32.5,439.5,1,0.00862068965517241,0.0280172413793103,0.0484913793103448,0.0700431034482759,0.947198275862069,population,1
2791450,MESABI EAST SCHOOL DISTRICT,975.333333333333,6,20,14,32.5,901.333333333333,1,0.00615174299384826,0.0205058099794942,0.0143540669856459,0.0333219412166781,0.924128503075871,population,1
2791451,JANESVILLE-WALDORF-PEMBERTON,674.333333333333,11,18,23.5,6,638.333333333333,1,0.0163124073158675,0.0266930301532378,0.0348492338111715,0.00889767671774592,0.946613939693524,population,1
2791455,WEST CENTRAL EDUCATION DISTRICT,60,0,0.666666666666667,11.6666666666667,0,53.5,1,0,0.0111111111111111,0.194444444444444,0,0.891666666666667,population,1
2791456,PERPICH CENTER FOR ARTS EDUCATION,150,2,7.5,11.8333333333333,4,116.666666666667,1,0.0133333333333333,0.05,0.0788888888888889,0.0266666666666667,0.777777777777778,population,1
2800001,MISSISSIPPI STATE HOSPITAL,20.6666666666667,1,17.5,1,0.5,13.6666666666667,1,0.0483870967741936,0.846774193548387,0.0483870967741936,0.0241935483870968,0.661290322580645,population,1
2800003,MAGNOLIA GROVE SCHOOL,10,0,4,0,0,6,1,0,0.4,0,0,0.6,population,1
2800031,MS SCHOOL FOR THE ARTS,134.666666666667,1,50.3333333333333,3,0,79.3333333333333,1,0.00742574257425743,0.373762376237624,0.0222772277227723,0,0.589108910891089,population,1
2800183,ROGER AMOS MCMURTRY ADM,39,0,17.8333333333333,2,2,26.1666666666667,1,0,0.457264957264957,0.0512820512820513,0.0512820512820513,0.670940170940171,population,1
2800185,WEST BOLIVAR CONS SCH,1290.25,0,2479,34.5,0,80.5,1,0,1.92133307498547,0.0267390040689789,0,0.0623910094942841,population,1
2800185,WEST BOLIVAR CONS SCHOOL DIST,1290.25,0,2479,34.5,0,80.5,1,0,1.92133307498547,0.0267390040689789,0,0.0623910094942841,population,1
2800186,NORTH BOLIVAR CONS SCH,1037.5,0,2025.5,24.5,1,20.5,1,0,1.95228915662651,0.0236144578313253,0.000963855421686747,0.0197590361445783,population,1
2800186,NORTH BOLIVAR CONS SCHOOL DIST,1037.5,0,2025.5,24.5,1,20.5,1,0,1.95228915662651,0.0236144578313253,0.000963855421686747,0.0197590361445783,population,1
2800187,SUNFLOWER CO CONSOLIDATE SCH DIST,3782.66666666667,6,10830,210,0,269,1,0.00158618258724004,2.86305956996828,0.0555163905534015,0,0.0711138526612619,population,1
2800187,SUNFLOWER CONS SCHOOL DIST,3782.66666666667,6,10830,210,0,269,1,0.00158618258724004,2.86305956996828,0.0555163905534015,0,0.0711138526612619,population,1
2800187,SUNFLOWER CTY CONS SCHOOL DISTRICT,3782.66666666667,6,10830,210,0,269,1,0.00158618258724004,2.86305956996828,0.0555163905534015,0,0.0711138526612619,population,1
2800188,REIMAGINE PREP,403,3,524.833333333333,2,0,7.66666666666667,1,0.00744416873449132,1.30231596360629,0.00496277915632754,0,0.0190239867659223,population,1
2800189,STARKVILLE- OKTIBBEHA CONS DIST,5136.25,346,6870.5,109,21,2968,1,0.0673643222195181,1.33764906303237,0.0212217084448771,0.0040885860306644,0.577853492333901,population,1
2800189,STARKVILLE- OKTIBBEHA CONS SD,5136.25,346,6870.5,109,21,2968,1,0.0673643222195181,1.33764906303237,0.0212217084448771,0.0040885860306644,0.577853492333901,population,1
2800190,MIDTOWN PUBLIC CHARTER SCHOOL,224.666666666667,0,239.333333333333,1,0,8,1,0,1.06528189910979,0.00445103857566766,0,0.0356083086053412,population,1
2800191,WEST POINT CONSOLIDATED SCHOOL DIST,3068,30.8333333333333,2406.66666666667,44.1666666666667,3,592.666666666667,1,0.0100499782703173,0.784441547153412,0.0143959148196436,0.000977835723598436,0.193176879617558,population,1
2800192,JOEL E. SMILLOW PREP,236.5,2,538,0,0,1,1,0.00845665961945032,2.27484143763214,0,0,0.00422832980972516,population,1
2800192,JOEL E. SMILOW PREP,236.5,2,538,0,0,1,1,0.00845665961945032,2.27484143763214,0,0,0.00422832980972516,population,1
2800193,JOEL E SMILOW COLLEGIATE,221,0,219,0,0,2,1,0,0.990950226244344,0,0,0.00904977375565611,population,1
2800194,CLARKSDALE COLLEGIATE DISTRICT,146,1,136,0,0,9,1,0.00684931506849315,0.931506849315068,0,0,0.0616438356164384,population,1
2800195,HOLMES CO CONSOLIDATED SCHOOL DIST,3094,3,3060,3,0,28,1,0.00096961861667744,0.989010989010989,0.00096961861667744,0,0.00904977375565611,population,1
2800196,WINONA-MONTGOMERY CONSOLIDATED,1264,3,787,14,2,447,1,0.00237341772151899,0.622626582278481,0.0110759493670886,0.00158227848101266,0.353639240506329,population,1
2800360,ABERDEEN SCHOOL DIST,1240.33333333333,9,1184.66666666667,6,3,45.1666666666667,1,0.00725611394786348,0.955119591507659,0.00483740929857565,0.00241870464928783,0.0364149422198334,population,1
2800390,ALCORN SCHOOL DIST,3249.66666666667,19,110.833333333333,39.8333333333333,19.5,3035.33333333333,1,0.00584675351318084,0.0341060621602216,0.0122576674530721,0.00600061544773823,0.934044517386399,population,1
2800420,AMITE CO SCHOOL DIST,1009.5,0,1651.5,15,6,329.5,1,0,1.63595839524517,0.0148588410104012,0.00594353640416048,0.326399207528479,population,1
2800420,AMITE COUNTY SCHOOL DISTRICT,1009.5,0,1651.5,15,6,329.5,1,0,1.63595839524517,0.0148588410104012,0.00594353640416048,0.326399207528479,population,1
2800450,AMORY SCHOOL DIST,1692,24,589,49.3333333333333,0,1042.66666666667,1,0.0141843971631206,0.348108747044917,0.0291568163908589,0,0.616233254531127,population,1
2800510,ATTALA CO SCHOOL DIST,1048.66666666667,1,572.666666666667,8,3,459,1,0.000953591862682772,0.546090273363001,0.00762873490146217,0.00286077558804832,0.437698664971392,population,1
2800540,BALDWYN SCHOOL DISTRICT,776.333333333333,2,353.666666666667,15.5,0,392,1,0.0025762129669386,0.455560326320309,0.0199656504937742,0,0.504937741519966,population,1
2800570,BAY ST LOUIS WAVELAND SCHOOL DIST,1847.66666666667,37.3333333333333,460,40.8333333333333,21.3333333333333,1233.33333333333,1,0.0202056648024535,0.24896265560166,0.0220999458776836,0.0115460941728306,0.667508569366769,population,1
2800600,BENTON CO SCHOOL DIST,1137,0,539.666666666667,50.1666666666667,5,520.333333333333,1,0,0.47464086778071,0.0441219583699795,0.00439753737906772,0.457637056581648,population,1
2800630,BILOXI PUBLIC SCHOOL DIST,6209.66666666667,257,2114.33333333333,798.666666666667,60.3333333333333,2693.33333333333,1,0.0413870846529604,0.340490632884213,0.128616672929304,0.00971603414031886,0.433732352783295,population,1
2800750,CLEVELAND SCHOOL DIST,3454.66666666667,56.3333333333333,2413.33333333333,103.166666666667,12,861.666666666667,1,0.0163064453878811,0.698571979930529,0.0298629872636048,0.00347356233114628,0.249421072944809,population,1
2800820,BOONEVILLE SCHOOL DIST,1289.33333333333,22.5,299.333333333333,37.3333333333333,3,891.166666666667,1,0.0174508790072389,0.232161323681489,0.0289555325749742,0.00232678386763185,0.691184074457084,population,1
2800840,BROOKHAVEN SCHOOL DIST,2902.66666666667,30.6666666666667,1836,46.1666666666667,9,980.333333333333,1,0.0105649977032614,0.632521819016996,0.0159049150206706,0.0031005971520441,0.337735415709692,population,1
2800870,CALHOUN CO SCHOOL DIST,2520,29.1666666666667,802.666666666667,314.666666666667,6,1322,1,0.0115740740740741,0.318518518518518,0.124867724867725,0.00238095238095238,0.524603174603175,population,1
2800900,CANTON PUBLIC SCHOOL DIST,3487.33333333333,17.5,3075.33333333333,372.833333333333,3,27.6666666666667,1,0.0050181609634869,0.881858153316765,0.106910724526859,0.000860256165169184,0.00793347352322692,population,1
2800930,CARROLL COUNTY SCHOOL DIST,969,18,539,48.6666666666667,3,370.666666666667,1,0.0185758513931889,0.5562435500516,0.0502235982112143,0.00309597523219814,0.382524939800482,population,1
2800960,CHICKASAW CO SCHOOL DIST,496,0,198,30.5,0,272.833333333333,1,0,0.399193548387097,0.061491935483871,0,0.550067204301075,population,1
2800990,CHOCTAW CO SCHOOL DIST,1348.66666666667,6,483.666666666667,23.5,1,828.333333333333,1,0.00444883835887296,0.358625803262481,0.0174246169055858,0.00074147305981216,0.614186851211073,population,1
2801020,CLAIBORNE CO SCHOOL DIST,1447.33333333333,8,1435,7,0,10,1,0.00552740672501152,0.991478581298941,0.00483648088438508,0,0.00690925840626439,population,1
2801050,CLARKSDALE MUNICIPAL SCHOOL DIST,2547,21,2458,29.3333333333333,1,65.5,1,0.00824499411071849,0.965056929721241,0.0115168171705274,0.000392618767177071,0.0257165292500982,population,1
2801090,CLINTON PUBLIC SCHOOL DIST,5252.33333333333,296.833333333333,2828.66666666667,96.8333333333333,63.1666666666667,1998.33333333333,1,0.056514564955258,0.538554293329949,0.0184362505553088,0.0120264009646506,0.380465824712826,population,1
2801100,COAHOMA CO AHS,295.5,0,587,4,0,1,1,0,1.98646362098139,0.0135363790186125,0,0.00338409475465313,population,1
2801100,COAHOMA EARLY COLLEGE,295.5,0,587,4,0,1,1,0,1.98646362098139,0.0135363790186125,0,0.00338409475465313,population,1
2801110,COAHOMA COUNTY SCHOOL DISTRICT,1408.33333333333,4,1265,39.8333333333333,0,110.333333333333,1,0.00284023668639053,0.898224852071006,0.0282840236686391,0,0.0783431952662722,population,1
2801140,COFFEEVILLE SCHOOL DIST,511.333333333333,0,421,3,0,90.3333333333333,1,0,0.823337679269883,0.00586701434159061,0,0.176662320730117,population,1
2801170,COLUMBIA SCHOOL DISTRICT,1669.66666666667,30,798.333333333333,49.6666666666667,7,834.833333333333,1,0.0179676582152126,0.478139349171491,0.0297464563785187,0.00419245358354961,0.5,population,1
2801189,MS SCH FOR THE BLIND,93,7,145.5,7,2,31,1,0.0752688172043011,1.56451612903226,0.0752688172043011,0.021505376344086,0.333333333333333,population,1
2801189,MS SCHS FOR THE BLIND AND DEAF,93,7,145.5,7,2,31,1,0.0752688172043011,1.56451612903226,0.0752688172043011,0.021505376344086,0.333333333333333,population,1
2801190,MS SCHOOL FOR THE DEAF,112.5,8,89,7,3,33,1,0.0711111111111111,0.791111111111111,0.0622222222222222,0.0266666666666667,0.293333333333333,population,1
2801191,MDHS DIVISION OF YOUTH SERVICES,57.3333333333333,0,50.8333333333333,0,2,14.6666666666667,1,0,0.886627906976744,0,0.0348837209302326,0.255813953488372,population,1
2801192,ELLISVILLE STATE SCHOOL ADM,15.3333333333333,0,4,0,0,11.3333333333333,1,0,0.260869565217391,0,0,0.739130434782609,population,1
2801193,STOVALL SPED COMPLEX ADMINISTRATION,1.33333333333333,0,0.666666666666667,0,0,0.666666666666667,1,0,0.5,0,0,0.5,population,1
2801194,MS SCH FOR MATH AND SC,236,63,95,8,2,294,1,0.266949152542373,0.402542372881356,0.0338983050847458,0.00847457627118644,1.24576271186441,population,1
2801194,MS SCHOOL FOR MATH AND SCIENCE,236,63,95,8,2,294,1,0.266949152542373,0.402542372881356,0.0338983050847458,0.00847457627118644,1.24576271186441,population,1
2801196,HUDSPETH CENTER ADMINISTRATION,11.3333333333333,0,6,0,0,5.33333333333333,1,0,0.529411764705882,0,0,0.470588235294118,population,1
2801200,COLUMBUS MUNICIPAL SCHOOL DIST,3827,35.8333333333333,3537.66666666667,73.5,5,172.666666666667,1,0.00936329588014981,0.924396829544465,0.0192056441076561,0.00130650640188137,0.0451180210783033,population,1
2801220,COPIAH CO SCHOOL DIST,2671.66666666667,19,1539.33333333333,156.333333333333,5,941.666666666667,1,0.00711166562694947,0.576169681846538,0.0585152838427948,0.00187149095446039,0.352464129756706,population,1
2801260,CORINTH SCHOOL DIST,2634,44.5,776.333333333333,237.833333333333,10,1468.66666666667,1,0.0168944570994685,0.294735509997469,0.0902935965578335,0.00379650721336371,0.557580359402683,population,1
2801290,COVINGTON CO SCHOOLS,2830.25,28.5,2778.5,192.5,4,2549.5,1,0.0100697818213939,0.981715396166416,0.0680151930041516,0.00141330271177458,0.900803815917322,population,1
2801290,COVINGTON COUNTY SCHOOL DISTRICT,2830.25,28.5,2778.5,192.5,4,2549.5,1,0.0100697818213939,0.981715396166416,0.0680151930041516,0.00141330271177458,0.900803815917322,population,1
2801320,DESOTO CO SCHOOL DIST,33973.3333333333,541,12368,1740.66666666667,87.5,17279.6666666667,1,0.0159242543171115,0.364050235478807,0.0512362637362637,0.00257554945054945,0.508624411302983,population,1
2801360,DURANT PUBLIC SCHOOL DIST,500,1,485.5,0,0,20,1,0.002,0.971,0,0,0.04,population,1
2801380,EAST JASPER CONSOLIDATED SCH DIST,900,3,880,11,0,15.5,1,0.00333333333333333,0.977777777777778,0.0122222222222222,0,0.0172222222222222,population,1
2801410,EAST TALLAHATCHIE CONSOL SCH DIST,1156,11,902.666666666667,6,0,222.333333333333,1,0.00951557093425606,0.780853517877739,0.00519031141868512,0,0.192329873125721,population,1
2801440,ENTERPRISE SCHOOL DIST,961.333333333333,4,91.5,28.5,0,853.666666666667,1,0.00416088765603329,0.0951803051317614,0.0296463245492372,0,0.888002773925104,population,1
2801470,FOREST MUNICIPAL SCHOOL DIST,1676.66666666667,27,812.666666666667,562.333333333333,4,223.5,1,0.01610337972167,0.484691848906561,0.335387673956262,0.00238568588469185,0.133300198807157,population,1
2801490,FORREST COUNTY SCHOOL DISTRICT,2284.66666666667,22.5,982.666666666667,77.6666666666667,20,1131,1,0.0098482637875693,0.430113802159323,0.0339947475926466,0.00875401225561716,0.49503939305515,population,1
2801510,FORREST COUNTY AG HIGH SCHOOL,588.333333333333,2,167.333333333333,20,1,396,1,0.00339943342776204,0.284419263456091,0.0339943342776204,0.00169971671388102,0.673087818696884,population,1
2801530,FRANKLIN CO SCHOOL DIST,1305.66666666667,9,573.666666666667,2,12,707.333333333333,1,0.00689303038039316,0.43936686239469,0.00153178452897626,0.00919070717385754,0.541741128414603,population,1
2801560,GEORGE CO SCHOOL DIST,4115.66666666667,35.1666666666667,352.666666666667,126.166666666667,27.5,3540.16666666667,1,0.00854458572932696,0.0856888312950514,0.0306552198914716,0.00668178504899976,0.860168461974569,population,1
2801590,GREENE COUNTY SCHOOL DISTRICT,1947.33333333333,6,375.333333333333,21,4,1536.66666666667,1,0.0030811365970558,0.19274221157138,0.0107839780896953,0.00205409106470387,0.78911331735707,population,1
2801620,GREENVILLE PUBLIC SCHOOLS,4800.66666666667,17.5,4730.66666666667,16.3333333333333,5.5,57.6666666666667,1,0.0036453270379114,0.985418691848354,0.00340230523538397,0.00114567421191501,0.0120122205249271,population,1
2801650,GREENWOOD PUBLIC SCHOOL DISTRICT,2735.33333333333,35.5,2547.66666666667,56.1666666666667,1,131,1,0.0129783085547161,0.931391664635632,0.0205337557884475,0.000365586156470875,0.0478917864976846,population,1
2801680,GRENADA SCHOOL DIST,4039,29.5,1984.66666666667,32.6666666666667,19.5,1938.66666666667,1,0.00730378806635306,0.491375753074193,0.00808781051415367,0.00482792770487744,0.479986795411406,population,1
2801710,GULFPORT SCHOOL DIST,6362.33333333333,73.6666666666667,3424.66666666667,426.333333333333,38.5,2299,1,0.0115785613244617,0.538272122386965,0.0670089589773144,0.00605123906323676,0.361345418347566,population,1
2801740,HANCOCK CO SCHOOL DIST,4506.66666666667,48,344.333333333333,93.8333333333333,31.5,3859.33333333333,1,0.0106508875739645,0.076405325443787,0.0208210059171598,0.0069896449704142,0.856360946745562,population,1
2801770,HARRISON CO SCHOOL DIST,14895.6666666667,385.333333333333,5098.33333333333,710.666666666667,102.666666666667,8034.33333333333,1,0.0258688209098843,0.34226956385526,0.0477096247230738,0.00689238480989997,0.539373867120192,population,1
2801800,HATTIESBURG PUBLIC SCHOOL DIST,4113.33333333333,33.3333333333333,3723.66666666667,177.833333333333,21,137.333333333333,1,0.00810372771474879,0.905267423014587,0.0432333873581848,0.00510534846029174,0.033387358184765,population,1
2801830,HAZLEHURST CITY SCHOOL DISTRICT,1514.66666666667,8,1348.83333333333,119.5,6,41.3333333333333,1,0.00528169014084507,0.890514964788732,0.0788952464788732,0.0039612676056338,0.0272887323943662,population,1
2801860,HINDS CO SCHOOL DIST,5807,27,4905,95,8,745.5,1,0.00464956087480627,0.844670225589806,0.016359566040985,0.00137764766660926,0.128379541932151,population,1
2801890,HOLLANDALE SCHOOL DIST,606.333333333333,2,598.5,8,0,9.5,1,0.00329851566794942,0.987080813633865,0.0131940626717977,0,0.0156679494227598,population,1
2801950,HOLLY SPRINGS SCHOOL DIST,1322.66666666667,2,1233,29.3333333333333,0,62.5,1,0.00151209677419355,0.932207661290322,0.0221774193548387,0,0.0472530241935484,population,1
2801980,HOLMES CO SCHOOL DIST,2767.5,4,2754.5,0,0,15.5,1,0.0014453477868112,0.995302619692864,0,0,0.00560072267389341,population,1
2802010,HOUSTON  SCHOOL DIST,1728.33333333333,16.3333333333333,741.333333333333,141.5,4,817.666666666667,1,0.009450337512054,0.428929604628737,0.081870781099325,0.00231436837029894,0.473095467695275,population,1
2802040,HUMPHREYS CO SCHOOL DIST,1645,6,1599,31,14,34.1666666666667,1,0.00364741641337386,0.972036474164134,0.0188449848024316,0.00851063829787234,0.0207700101317123,population,1
2802100,ITAWAMBA CO SCHOOL DIST,3577.5,32.5,523,68.5,3,6434.5,1,0.00908455625436758,0.146191474493361,0.0191474493361286,0.000838574423480084,1.79860237596087,population,1
